timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1564640348439,130,AuthSuccess,200,,Thread Group - Milo Queue Access  1-3,,true,,35633,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,129,0,0
1564640348195,373,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,71705,2473,3,3,null,187,2,0
1564640348488,96,View Queue Results,200,,Thread Group - Milo Queue Access  1-1,text,true,,56657,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,92,0,0
1564640348488,96,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,56657,1293,3,3,null,92,1,0
1564640348562,48,Milo Login,200,,Thread Group - Milo Queue Access  1-2,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,48,0,0
1564640348469,140,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,25963,2192,3,3,null,90,2,0
1564640348573,88,Click Queues,200,,Thread Group - Milo Queue Access  1-3,,true,,48952,845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/workbench/queues/showQueues?menuId=1&pageId=2&_pageLabel=page_workbench&MLMenu=true,48,0,0
1564640348585,100,Click Logout,200,,Thread Group - Milo Queue Access  1-1,,true,,13186,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,43,0,0
1564640348585,43,Click Logout-0,302,,Thread Group - Milo Queue Access  1-1,,true,,357,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,43,0,0
1564640348628,57,Click Logout-1,200,,Thread Group - Milo Queue Access  1-1,,true,,12829,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,57,0,0
1564640348686,50,Milo Login,200,,Thread Group - Milo Queue Access  1-1,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,50,0,0
1564640348585,150,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,25989,2192,3,3,null,93,1,0
1564640348662,83,Click Pending Orders Received via Edit,200,,Thread Group - Milo Queue Access  1-3,text,true,,46444,688,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do?_pageLabel=page_im_q_edi_pending_orders,80,0,0
1564640348570,171,Click Queues,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,95396,1533,3,3,null,128,4,0
1564640348612,180,Login URL,200,,Thread Group - Milo Queue Access  1-2,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,180,0,136
1564640348793,45,Login URL,200,,Thread Group - Milo Queue Access  1-2,,true,,12803,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,45,0,0
1564640348611,225,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,14419,1344,3,3,null,225,7,136
1564640348746,98,View Queue Results,200,,Thread Group - Milo Queue Access  1-3,text,true,,56691,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,95,0,0
1564640348745,98,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,56691,1293,3,3,null,95,2,0
1564640348737,172,Login URL,200,,Thread Group - Milo Queue Access  1-1,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,172,0,129
1564640348845,93,Click Logout,200,,Thread Group - Milo Queue Access  1-3,,true,,13186,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,41,0,0
1564640348845,41,Click Logout-0,302,,Thread Group - Milo Queue Access  1-3,,true,,357,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,41,0,0
1564640348887,51,Click Logout-1,200,,Thread Group - Milo Queue Access  1-3,,true,,12829,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,51,0,0
1564640348909,45,Login URL,200,,Thread Group - Milo Queue Access  1-1,,true,,12836,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,44,0,0
1564640348736,217,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,14452,1344,3,3,null,216,1,129
1564640348940,49,Milo Login,200,,Thread Group - Milo Queue Access  1-3,,true,,12835,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,49,0,0
1564640348845,142,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,26021,2192,3,3,null,90,3,0
1564640348843,218,Authenticate,200,,Thread Group - Milo Queue Access  1-2,,true,,36078,1723,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,59,0,0
1564640348843,59,Authenticate-0,302,,Thread Group - Milo Queue Access  1-2,,true,,460,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,59,0,0
1564640348903,158,Authenticate-1,200,,Thread Group - Milo Queue Access  1-2,,true,,35618,834,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,116,0,0
1564640348991,175,Login URL,200,,Thread Group - Milo Queue Access  1-3,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,175,0,131
1564640349062,108,AuthSuccess,200,,Thread Group - Milo Queue Access  1-2,,true,,35611,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,106,0,0
1564640348843,326,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,71689,2473,3,3,null,165,2,0
1564640348954,258,Authenticate,200,,Thread Group - Milo Queue Access  1-1,,true,,36092,1723,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,60,0,0
1564640348954,60,Authenticate-0,302,,Thread Group - Milo Queue Access  1-1,,true,,460,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,60,0,0
1564640349014,198,Authenticate-1,200,,Thread Group - Milo Queue Access  1-1,,true,,35632,834,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,157,0,0
1564640349166,46,Login URL,200,,Thread Group - Milo Queue Access  1-3,,true,,12829,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,45,0,0
1564640348990,221,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,14445,1344,3,3,null,220,2,131
1564640349171,92,Click Queues,200,,Thread Group - Milo Queue Access  1-2,,true,,48959,845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/workbench/queues/showQueues?menuId=1&pageId=2&_pageLabel=page_workbench&MLMenu=true,50,0,0
1564640349264,71,Click Pending Orders Received via Edit,200,,Thread Group - Milo Queue Access  1-2,text,true,,46424,688,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do?_pageLabel=page_im_q_edi_pending_orders,68,0,0
1564640349171,163,Click Queues,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,95383,1533,3,3,null,118,1,0
1564640349212,154,AuthSuccess,200,,Thread Group - Milo Queue Access  1-1,,true,,35618,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,152,0,0
1564640348954,412,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,71710,2473,3,3,null,212,0,0
1564640349335,85,View Queue Results,200,,Thread Group - Milo Queue Access  1-2,text,true,,56637,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,81,0,0
1564640349335,85,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,56637,1293,3,3,null,81,0,0
1564640349366,97,Click Queues,200,,Thread Group - Milo Queue Access  1-1,,true,,48979,845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/workbench/queues/showQueues?menuId=1&pageId=2&_pageLabel=page_workbench&MLMenu=true,56,0,0
1564640349213,277,Authenticate,200,,Thread Group - Milo Queue Access  1-3,,true,,36093,1723,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,62,0,0
1564640349213,62,Authenticate-0,302,,Thread Group - Milo Queue Access  1-3,,true,,460,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,62,0,0
1564640349276,214,Authenticate-1,200,,Thread Group - Milo Queue Access  1-3,,true,,35633,834,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,174,0,0
1564640349421,95,Click Logout,200,,Thread Group - Milo Queue Access  1-2,,true,,13160,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,43,0,0
1564640349421,43,Click Logout-0,302,,Thread Group - Milo Queue Access  1-2,,true,,357,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,43,0,0
1564640349465,51,Click Logout-1,200,,Thread Group - Milo Queue Access  1-2,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,50,0,0
1564640349516,49,Milo Login,200,,Thread Group - Milo Queue Access  1-2,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,49,0,0
1564640349421,144,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,25963,2192,3,3,null,92,1,0
1564640349464,106,Click Pending Orders Received via Edit,200,,Thread Group - Milo Queue Access  1-1,text,true,,46464,688,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do?_pageLabel=page_im_q_edi_pending_orders,102,0,0
1564640349366,203,Click Queues,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,95443,1533,3,3,null,158,1,0
1564640349492,145,AuthSuccess,200,,Thread Group - Milo Queue Access  1-3,,true,,35618,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,142,0,0
1564640349213,422,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,71711,2473,3,3,null,204,2,0
1564640349570,98,View Queue Results,200,,Thread Group - Milo Queue Access  1-1,text,true,,56636,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,94,0,0
1564640349570,98,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,56636,1293,3,3,null,94,0,0
1564640349637,96,Click Queues,200,,Thread Group - Milo Queue Access  1-3,,true,,48965,845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/workbench/queues/showQueues?menuId=1&pageId=2&_pageLabel=page_workbench&MLMenu=true,56,0,0
1564640349566,172,Login URL,200,,Thread Group - Milo Queue Access  1-2,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,172,0,130
1564640349669,94,Click Logout,200,,Thread Group - Milo Queue Access  1-1,,true,,13160,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,42,0,0
1564640349669,42,Click Logout-0,302,,Thread Group - Milo Queue Access  1-1,,true,,357,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,42,0,0
1564640349711,52,Click Logout-1,200,,Thread Group - Milo Queue Access  1-1,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,51,0,0
1564640349738,45,Login URL,200,,Thread Group - Milo Queue Access  1-2,,true,,12803,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,43,0,0
1564640349566,217,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,14419,1344,3,3,null,215,0,130
1564640349763,49,Milo Login,200,,Thread Group - Milo Queue Access  1-1,,true,,12836,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,48,0,0
1564640349668,143,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,25996,2192,3,3,null,90,1,0
1564640349735,84,Click Pending Orders Received via Edit,200,,Thread Group - Milo Queue Access  1-3,text,true,,46445,688,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do?_pageLabel=page_im_q_edi_pending_orders,81,0,0
1564640349637,180,Click Queues,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,95410,1533,3,3,null,137,2,0
1564640349819,95,View Queue Results,200,,Thread Group - Milo Queue Access  1-3,text,true,,56638,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,91,0,0
1564640349819,95,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,56638,1293,3,3,null,91,1,0
1564640349813,173,Login URL,200,,Thread Group - Milo Queue Access  1-1,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,173,0,130
1564640349783,207,Authenticate,200,,Thread Group - Milo Queue Access  1-2,,true,,36064,1723,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,53,0,0
1564640349783,53,Authenticate-0,302,,Thread Group - Milo Queue Access  1-2,,true,,460,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,53,0,0
1564640349837,153,Authenticate-1,200,,Thread Group - Milo Queue Access  1-2,,true,,35604,834,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,113,0,0
1564640349915,94,Click Logout,200,,Thread Group - Milo Queue Access  1-3,,true,,13160,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,42,0,0
1564640349915,42,Click Logout-0,302,,Thread Group - Milo Queue Access  1-3,,true,,357,720,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_logout,42,0,0
1564640349958,51,Click Logout-1,200,,Thread Group - Milo Queue Access  1-3,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,51,0,0
1564640349987,44,Login URL,200,,Thread Group - Milo Queue Access  1-1,,true,,12803,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,43,0,0
1564640349812,217,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,14419,1344,3,3,null,216,2,130
1564640350010,49,Milo Login,200,,Thread Group - Milo Queue Access  1-3,,true,,12803,736,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,48,0,0
1564640349915,143,Logout,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,25963,2192,3,3,null,90,1,0
1564640349990,107,AuthSuccess,200,,Thread Group - Milo Queue Access  1-2,,true,,35618,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,105,0,0
1564640349783,314,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,71682,2473,3,3,null,158,0,0
1564640350098,90,Click Queues,200,,Thread Group - Milo Queue Access  1-2,,true,,48953,845,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/workbench/queues/showQueues?menuId=1&pageId=2&_pageLabel=page_workbench&MLMenu=true,49,0,0
1564640350060,177,Login URL,200,,Thread Group - Milo Queue Access  1-3,text,true,,1616,632,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/mil_ops/mil_dt,177,0,133
1564640350188,71,Click Pending Orders Received via Edit,200,,Thread Group - Milo Queue Access  1-2,text,true,,46425,688,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do?_pageLabel=page_im_q_edi_pending_orders,68,0,0
1564640350097,161,Click Queues,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,95378,1533,3,3,null,117,1,0
1564640350031,239,Authenticate,200,,Thread Group - Milo Queue Access  1-1,,true,,36078,1723,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,59,0,0
1564640350031,59,Authenticate-0,302,,Thread Group - Milo Queue Access  1-1,,true,,460,889,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/j_spring_security_check,59,0,0
1564640350090,180,Authenticate-1,200,,Thread Group - Milo Queue Access  1-1,,true,,35618,834,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,139,0,0
1564640350238,45,Login URL,200,,Thread Group - Milo Queue Access  1-3,,true,,12803,712,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login,45,0,0
1564640350059,222,Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-3,,true,,14419,1344,3,3,null,222,2,133
1564640350259,88,View Queue Results,200,,Thread Group - Milo Queue Access  1-2,text,true,,56674,1293,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/casim/orderPendingReceivedViaEdiAction.do,84,0,0
1564640350259,88,PendingReceivedViaEdiAction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group - Milo Queue Access  1-2,,true,,56674,1293,3,3,null,84,0,0
1564640350270,133,AuthSuccess,200,,Thread Group - Milo Queue Access  1-1,,true,,35626,750,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/login/onAuthSuccess,131,0,0
1564640350031,372,Authenticate Login,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group - Milo Queue Access  1-1,,true,,71704,2473,3,3,null,190,1,0
1564640350348,92,Click Logout,200,,Thread Group - Milo Queue Access  1-2,,true,,13160,1456,3,3,https://mil.pp.matson.com/MIL_OPS_Portal/appmanager/milops/auth/login?logout=true,42,0,0
